x_pos,y_pos,x_comp,y_comp,amplitude,phase
0.0,0.0,-0.028804152219717594,-0.003382715553720498,0.029002102503336624,-3.024689655626456
1.125,0.0,0.5133226733184112,0.001340076376774853,0.513324422512173,0.0026105866780263393
2.25,0.0,0.8243492818561141,0.024547513509072773,0.8247146894024437,0.029769252205000204
3.375,0.0,1.0287331416668124,-0.008049868948427727,1.0287646364226157,-0.007824871511972307
4.5,0.0,0.7825640478662513,-0.0058571511625694905,0.7825859666723866,-0.007484424836795732
5.625,0.0,0.3589366161283053,0.0013625417991831967,0.3589392022582556,0.003796033041131392
6.75,0.0,-0.2641590130147263,0.03622872411450138,0.2666317771907148,3.005295556385257
7.875,0.0,-0.72480581059159,0.06099191835277712,0.7273674980171191,3.0576411143306954
9.0,0.0,-0.9899998467490352,0.014788446588709293,0.9901102942175787,3.126655937360634
0.0,1.125,4.997062350226919e-06,0.5427353487143498,0.5427353487373543,1.57078711961434
1.125,1.125,0.42636475939725976,0.4474494712147635,0.6180598169645513,0.8095229950074934
2.25,1.125,0.7434184594745253,0.19581363397412282,0.7687743395416032,0.2575466190936445
3.375,1.125,0.7646414972946403,-0.011724851175337989,0.7647313852066445,-0.015332587115561883
4.5,1.125,0.7796228469461848,-0.2851932366214941,0.8301487611838723,-0.3506887675833269
5.625,1.125,0.20716972881310888,-0.5211547688777046,0.5608222442632521,-1.19242923493033
6.75,1.125,-0.18358036636916175,-0.5665254115041128,0.5955273232993933,-1.8841652400887812
7.875,1.125,-0.5475630013424624,-0.37212447495933065,0.6620437034689802,-2.544688745763341
9.0,1.125,-0.8203391356407005,-0.1792899869786836,0.8397030408987145,-2.9264201639523106
0.0,2.25,-0.008476695643280133,0.9069478835650387,0.9069874959844441,1.5801424523905838
1.125,2.25,0.21728095278424725,0.7204331824330085,0.7524858688330186,1.2778744462194007
2.25,2.25,0.4682361272769872,0.3888468457347776,0.6086435248363666,0.6930344165420337
3.375,2.25,0.45222839093710415,-0.183966606801654,0.4882153520606216,-0.38635485075284787
4.5,2.25,0.39605348678665875,-0.530923506230393,0.6623731077450564,-0.9298788316670135
5.625,2.25,0.17586625454288232,-0.8770356260988473,0.8944945102869771,-1.3728974509875467
6.75,2.25,-0.12126811097056378,-0.859111882649735,0.8676284813492127,-1.7110250829811229
7.875,2.25,-0.28898042033399735,-0.5682428825501709,0.6375026720770204,-2.0412612196205493
9.0,2.25,-0.506779965395402,-0.24834957690107715,0.5643610951094246,-2.685933412295644
0.0,3.375,-0.11256545498504739,1.0358084502345581,1.0419069666881529,1.679045525381582
1.125,3.375,-0.12412704634847056,0.869503495810475,0.8783187649491682,1.7125944913925135
2.25,3.375,-0.11708060696042404,0.4078401373134433,0.4243129106332608,1.8503533244277046
3.375,3.375,-0.08518382910344018,-0.14359463654065976,0.16696018802088203,-2.106218805661567
4.5,3.375,-0.1649861559918347,-0.7372962410850601,0.7555303956738743,-1.7909415069456514
